basin_id,long,lat,prop_rr,prop_tg,prop_sm,prop_sp,prop_mu,mag_ratio,mag_ttest_p,flood_com,flood_com_p,est_err
0879,-89.75,34.91,0.857,0.048,0.667,0.048,0.667,1.134,0.375,0.112,0.0,-29.395
0880,-90.7,32.35,0.575,0.025,0.825,0.025,0.55,1.805,0.003,0.085,0.0,-21.689
0881,-89.77,33.19,0.9,0.1,0.85,0.0,0.775,1.322,0.135,0.193,0.0,-5.665
0882,-91.11,31.32,0.868,0.026,0.526,0.0,0.447,1.214,0.13,0.056,0.0,-3.522
0883,-91.3,31.23,1.0,0.111,0.556,0.0,0.556,1.114,0.292,0.087,0.0,-3.961
0884,-68.59,47.26,0.35,0.775,0.65,0.925,0.9,1.574,0.011,0.089,0.0,-6.926
0885,-69.09,47.11,0.325,0.625,0.625,0.875,0.85,1.309,0.061,0.069,0.0,-16.625
0886,-89.62,48.01,0.45,0.05,0.675,0.325,0.5,1.256,0.022,0.057,0.0,-7.905
0887,-92.09,46.63,0.65,0.15,0.425,0.175,0.375,1.389,0.069,0.07,0.0,-20.908
0888,-92.42,46.7,0.675,0.0,0.55,0.225,0.45,1.246,0.03,0.083,0.0,-34.342
0889,-90.7,46.49,0.575,0.3,0.575,0.45,0.625,0.82,0.814,0.084,0.0,-45.348
0890,-89.21,46.72,0.475,0.2,0.525,0.675,0.65,1.095,0.285,0.105,0.0,5.225
0891,-85.27,46.58,0.125,0.7,0.9,0.425,0.775,1.554,0.003,0.1,0.0,-8.831
0892,-87.2,45.76,0.4,0.525,0.7,0.375,0.625,1.505,0.0,0.137,0.0,-27.827
0893,-88.2,44.32,0.515,0.121,0.818,0.0,0.455,1.167,0.009,0.037,0.0,-4.051
0894,-88.95,43.95,0.325,0.075,0.725,0.1,0.3,1.452,0.0,0.058,0.0,2.285
0895,-88.74,44.39,0.325,0.05,0.8,0.35,0.6,1.478,0.0,0.08,0.0,-7.857
0896,-87.91,43.1,0.65,0.0,0.7,0.2,0.55,1.033,0.422,0.131,0.0,-8.961
0897,-87.66,45.33,0.457,0.143,0.686,0.229,0.514,1.432,0.0,0.082,0.0,-6.777
0898,-88.07,45.87,0.686,0.171,0.514,0.314,0.571,1.448,0.018,0.084,0.0,-6.653
0899,-86.16,46.03,0.05,0.525,0.9,0.55,0.725,1.76,0.0,0.11,0.0,-18.175
0900,-86.26,41.83,0.65,0.0,0.75,0.175,0.525,1.51,0.0,0.109,0.0,-16.51
0901,-85.76,41.8,0.55,0.0,0.85,0.225,0.575,1.327,0.017,0.122,0.0,-5.879
0902,-85.85,41.59,0.775,0.0,0.625,0.2,0.55,1.598,0.0,0.133,0.0,-1.893
0903,-85.2,42.32,0.625,0.075,0.65,0.3,0.575,1.311,0.021,0.058,0.0,-10.357
0904,-84.96,42.26,0.8,0.0,0.55,0.1,0.5,1.168,0.128,0.104,0.0,-10.838
0905,-85.67,43.43,0.56,0.0,0.72,0.12,0.44,1.567,0.001,0.099,0.0,-28.265
0906,-85.26,43.9,0.3,0.4,0.675,0.2,0.475,1.511,0.002,0.085,0.0,-25.758
0907,-85.68,42.96,0.55,0.0,0.8,0.45,0.675,1.224,0.055,0.113,0.0,-3.387
0908,-84.56,42.75,0.575,0.05,0.85,0.275,0.675,1.442,0.002,0.127,0.0,-1.846
0909,-85.7,44.44,0.4,0.075,0.55,0.05,0.275,1.126,0.037,0.05,0.0,-11.313
0910,-85.94,44.26,0.5,0.0,0.667,0.083,0.333,1.174,0.049,0.102,0.0,-12.535
0911,-84.24,43.6,0.625,0.125,0.725,0.35,0.675,1.039,0.417,0.099,0.0,-29.307
0912,-84.71,43.63,0.5,0.025,0.675,0.275,0.525,0.991,0.517,0.088,0.0,-42.442
0913,-84.18,43.02,0.625,0.0,0.8,0.25,0.65,1.359,0.005,0.105,0.0,-6.597
0914,-84.11,43.25,0.5,0.0,0.8,0.15,0.5,1.157,0.224,0.045,0.0,-32.05
0915,-83.18,43.58,0.556,0.0,0.667,0.519,0.704,0.94,0.61,0.106,0.0,-33.258
0916,-83.43,44.44,0.636,0.303,0.667,0.273,0.606,1.161,0.069,0.09,0.0,-0.794
0917,-83.53,41.96,0.575,0.025,0.7,0.3,0.625,1.269,0.087,0.078,0.0,-7.467
0918,-83.71,41.5,0.875,0.075,0.65,0.25,0.675,1.351,0.01,0.089,0.0,1.234
0919,-84.4,41.24,0.75,0.15,0.575,0.275,0.6,1.27,0.026,0.109,0.0,-12.201
0920,-83.16,41.31,0.625,0.1,0.575,0.3,0.525,1.431,0.001,0.033,0.0,3.955
0921,-82.91,42.6,0.8,0.05,0.575,0.3,0.575,1.243,0.053,0.072,0.0,-20.283
0922,-83.73,42.29,0.6,0.075,0.725,0.175,0.525,1.542,0.0,0.085,0.0,-5.711
0923,-81.23,41.72,0.65,0.275,0.45,0.45,0.575,0.967,0.629,0.03,0.0,-19.487
0924,-78.94,42.46,0.421,0.105,0.658,0.605,0.632,1.153,0.17,0.057,0.0,-6.983
0925,-77.63,43.18,0.76,0.04,0.84,0.48,0.8,1.153,0.122,0.131,0.0,-13.297
0926,-78.04,42.57,0.5,0.125,0.575,0.5,0.625,1.361,0.011,0.052,0.0,-27.154
0927,-76.51,43.45,0.575,0.1,0.875,0.275,0.625,1.19,0.018,0.076,0.0,-20.345
0928,-75.92,43.99,0.325,0.45,0.7,0.7,0.775,1.315,0.03,0.099,0.0,-23.32
0929,-75.38,44.6,0.25,0.075,0.725,0.725,0.65,1.144,0.061,0.076,0.0,0.524
0930,-74.78,44.86,0.385,0.359,0.744,0.641,0.744,0.981,0.563,0.039,0.0,-8.353
0931,-73.47,44.68,0.45,0.475,0.725,0.65,0.7,0.918,0.718,0.064,0.0,-7.546
0932,-73.17,44.01,0.5,0.35,0.875,0.425,0.825,1.174,0.184,0.079,0.0,-2.75
0933,-73.07,44.68,0.425,0.275,0.55,0.5,0.5,1.058,0.28,0.099,0.0,-7.064
0934,-72.7,44.96,0.5,0.3,0.35,0.6,0.575,1.02,0.426,0.084,0.0,-3.74
0935,-122.59,48.84,0.947,0.0,0.474,0.132,0.5,1.058,0.331,0.135,0.0,-6.754
0936,-122.34,48.44,0.875,0.025,0.525,0.075,0.525,1.079,0.26,0.132,0.0,-16.169
0937,-121.77,48.52,0.8,0.05,0.45,0.075,0.4,1.007,0.481,0.128,0.0,-12.152
0938,-121.43,48.53,0.675,0.15,0.425,0.15,0.55,1.137,0.192,0.112,0.0,-17.356
0939,-121.25,48.67,0.359,0.128,0.385,0.128,0.154,1.433,0.051,0.109,0.0,8.748
0940,-121.57,48.42,0.85,0.025,0.575,0.1,0.55,1.01,0.473,0.083,0.0,-12.013
0941,-124.08,41.79,0.925,0.0,0.4,0.175,0.4,1.17,0.085,0.111,0.0,16.599
0942,-124.0,41.51,0.684,0.0,0.342,0.658,0.526,2.148,0.0,0.258,0.0,-15.856
0943,-123.23,41.85,0.472,0.0,0.444,0.278,0.444,3.692,0.0,0.248,0.0,-51.764
0944,-121.96,42.13,0.324,0.0,0.706,0.676,0.676,1.92,0.001,0.1,0.0,-5.31
0945,-123.67,41.05,0.725,0.0,0.55,0.35,0.575,2.05,0.0,0.278,0.0,5.722
0946,-124.05,41.3,0.875,0.0,0.525,0.075,0.475,1.353,0.03,0.125,0.0,-12.25
0947,-122.6,41.82,0.65,0.175,0.35,0.525,0.525,3.137,0.008,0.217,0.0,-8.792
0948,-121.88,42.56,0.243,0.027,0.459,0.135,0.297,2.637,0.0,0.086,0.0,-32.979
0949,-121.83,42.74,0.321,0.036,0.357,0.393,0.357,1.892,0.0,0.056,0.0,-13.848
0950,-121.85,42.58,0.378,0.0,0.541,0.27,0.459,2.628,0.0,0.101,0.0,-7.853
0951,-123.49,47.0,0.974,0.026,0.359,0.154,0.462,1.09,0.265,0.099,0.0,-20.971
0952,-124.25,47.81,1.0,0.05,0.425,0.0,0.475,0.995,0.519,0.018,0.0,12.487
0953,-123.31,46.94,0.975,0.0,0.65,0.175,0.65,1.166,0.115,0.09,0.0,-3.942
0954,-123.04,46.78,0.974,0.0,0.605,0.184,0.579,1.114,0.289,0.112,0.0,-17.665
0955,-122.56,46.93,0.875,0.0,0.75,0.175,0.725,2.236,0.001,0.214,0.0,-26.503
0956,-123.89,47.46,0.95,0.05,0.375,0.0,0.375,0.985,0.552,0.066,0.0,3.076
0957,-124.1,40.49,0.949,0.0,0.564,0.179,0.564,1.909,0.0,0.272,0.0,-10.998
0958,-124.32,47.54,1.0,0.3,0.175,0.0,0.475,1.011,0.463,0.01,0.116,-11.363
0959,-122.05,47.83,0.975,0.0,0.425,0.125,0.55,1.114,0.168,0.128,0.0,-18.188
0960,-122.33,47.21,0.95,0.025,0.55,0.1,0.55,1.206,0.096,0.104,0.0,1.711
0961,-123.33,39.71,0.875,0.0,0.5,0.325,0.6,1.814,0.006,0.292,0.0,-33.387
0962,-122.93,38.51,0.875,0.0,0.575,0.0,0.525,1.702,0.004,0.241,0.0,-7.597
0963,-121.65,47.49,1.0,0.282,0.256,0.231,0.615,0.99,0.534,0.067,0.0,-6.028
0964,-123.67,39.17,0.9,0.0,0.55,0.0,0.475,1.691,0.024,0.186,0.0,-30.14
0965,-122.62,39.17,0.85,0.075,0.6,0.05,0.525,1.601,0.037,0.184,0.0,-17.494
0966,-121.23,38.64,0.5,0.028,0.361,0.25,0.389,3.725,0.0,0.205,0.0,-46.526
0967,-121.6,38.77,0.718,0.026,0.462,0.154,0.385,1.61,0.0,0.156,0.0,14.355
0968,-122.39,37.33,0.906,0.0,0.688,0.0,0.688,1.809,0.036,0.166,0.0,-43.11
0969,-121.07,36.27,0.871,0.032,0.419,0.0,0.355,2.308,0.047,0.143,0.0,-37.477
0970,-121.77,37.46,0.885,0.192,0.5,0.0,0.538,1.184,0.239,0.091,0.0,-12.932
0971,-121.68,37.56,0.722,0.056,0.5,0.0,0.361,2.879,0.0,0.106,0.0,20.612
0972,-121.27,37.68,0.238,0.0,0.619,0.714,0.619,2.167,0.012,0.054,0.0,-26.731
0973,-121.07,48.67,0.625,0.225,0.15,0.4,0.425,1.307,0.043,0.081,0.0,-6.054
0974,-123.58,48.05,0.95,0.0,0.325,0.025,0.3,1.029,0.408,0.048,0.0,-11.273
0975,-120.23,35.02,0.778,0.0,0.37,0.259,0.444,3.632,0.007,0.071,0.0,-53.13
0976,-120.17,34.84,0.76,0.04,0.32,0.0,0.32,3.219,0.004,0.095,0.0,-31.159
0977,-119.91,34.6,0.765,0.088,0.294,0.0,0.382,3.045,0.001,0.135,0.0,-21.931
0978,-123.56,43.59,0.825,0.0,0.45,0.3,0.475,1.277,0.059,0.2,0.0,3.941
0979,-124.06,42.58,0.75,0.0,0.4,0.45,0.525,2.081,0.003,0.281,0.0,-37.544
0980,-122.99,42.44,0.675,0.0,0.35,0.075,0.275,1.882,0.001,0.201,0.0,-31.98
0981,-117.39,33.24,0.848,0.0,0.394,0.0,0.364,2.954,0.02,0.204,0.0,-5.458
0982,-116.95,33.05,0.867,0.4,0.3,0.0,0.4,5.428,0.001,0.287,0.0,-40.688
0983,-68.65,45.24,0.5,0.325,0.625,0.575,0.65,1.432,0.001,0.149,0.0,-4.305
0984,-68.59,47.26,0.35,0.775,0.65,0.925,0.9,1.574,0.011,0.089,0.0,-6.926
0985,-69.09,47.11,0.325,0.625,0.625,0.875,0.85,1.309,0.061,0.069,0.0,-16.625
0986,-69.89,45.05,0.6,0.0,0.475,0.3,0.425,1.329,0.018,0.107,0.0,-21.834
0987,-69.69,44.47,0.576,0.121,0.606,0.545,0.545,1.428,0.034,0.095,0.0,-38.065
0988,-67.32,45.14,0.55,0.3,0.675,0.4,0.675,1.099,0.185,0.043,0.0,-15.605
0989,-67.43,45.57,0.525,0.125,0.65,0.0,0.425,1.517,0.006,0.142,0.0,-12.969
0990,-70.21,44.07,0.725,0.2,0.725,0.55,0.75,1.062,0.315,0.044,0.0,-28.939
0991,-71.19,44.44,0.425,0.175,0.575,0.425,0.475,1.254,0.008,0.098,0.0,-1.811
0992,-71.09,43.99,0.75,0.15,0.575,0.425,0.65,0.857,0.874,0.013,0.088,-19.577
0993,-70.95,43.1,0.625,0.025,0.725,0.15,0.5,1.412,0.082,0.158,0.0,19.045
0994,-77.55,37.56,0.775,0.0,0.6,0.15,0.5,1.093,0.313,0.09,0.0,-29.519
0995,-78.09,37.67,0.825,0.0,0.625,0.175,0.6,1.066,0.354,0.108,0.0,-31.221
0996,-77.48,37.23,0.8,0.0,0.7,0.05,0.55,1.045,0.376,0.042,0.0,-11.166
0997,-67.32,45.14,0.55,0.3,0.675,0.4,0.675,1.099,0.185,0.043,0.0,-15.605
0998,-67.43,45.57,0.525,0.125,0.65,0.0,0.425,1.517,0.006,0.142,0.0,-12.969
0999,-71.3,42.65,0.725,0.0,0.7,0.35,0.625,1.13,0.178,0.147,0.0,-23.931
1000,-71.46,42.95,0.65,0.15,0.725,0.35,0.575,1.055,0.329,0.13,0.0,-33.633
1001,-71.56,42.0,0.825,0.025,0.6,0.15,0.525,1.137,0.234,0.079,0.0,-9.641
1002,-71.83,41.38,0.8,0.0,0.725,0.05,0.6,1.056,0.375,0.063,0.0,-43.604
1003,-72.18,41.7,0.8,0.0,0.675,0.15,0.625,1.016,0.453,0.082,0.0,-33.52
1004,-72.61,41.99,0.575,0.225,0.675,0.625,0.7,1.028,0.391,0.086,0.0,-15.822
1005,-72.57,42.58,0.6,0.275,0.675,0.55,0.65,1.017,0.428,0.075,0.0,-7.769
1006,-72.31,43.65,0.5,0.25,0.75,0.65,0.725,1.028,0.373,0.069,0.0,11.566
1007,-71.63,44.75,0.425,0.6,0.55,0.75,0.7,1.197,0.105,0.104,0.0,-9.527
1008,-72.04,44.37,0.35,0.425,0.675,0.6,0.625,1.029,0.387,0.042,0.0,-6.288
1009,-72.9,42.24,0.8,0.0,0.475,0.325,0.475,0.95,0.579,0.033,0.0,-38.487
1010,-72.51,42.16,0.7,0.025,0.7,0.2,0.55,1.212,0.1,0.092,0.0,-30.358
1011,-73.17,41.38,0.85,0.0,0.6,0.25,0.575,1.383,0.052,0.106,0.0,-24.44
1012,-73.49,41.65,0.625,0.0,0.75,0.325,0.575,1.8,0.0,0.147,0.0,-35.995
1013,-73.69,42.75,0.514,0.0,0.676,0.595,0.649,0.965,0.602,0.096,0.0,-10.463
1014,-73.6,43.27,0.425,0.3,0.8,0.3,0.6,1.398,0.004,0.099,0.0,-13.508
1015,-73.98,43.7,0.575,0.4,0.525,0.675,0.725,1.164,0.153,0.061,0.0,-23.894
1016,-74.17,41.69,0.7,0.025,0.65,0.25,0.55,1.608,0.0,0.112,0.0,-16.765
1017,-74.08,40.89,0.95,0.0,0.475,0.1,0.45,1.273,0.1,0.064,0.0,-24.013
1018,-74.78,40.22,0.725,0.0,0.55,0.275,0.475,1.235,0.144,0.104,0.0,-28.906
1019,-74.8,41.31,0.7,0.0,0.5,0.425,0.525,1.173,0.255,0.118,0.0,-23.248
1020,-75.17,41.97,0.775,0.0,0.275,0.35,0.3,1.221,0.222,0.138,0.0,-30.428
1021,-75.38,42.0,0.55,0.1,0.425,0.45,0.45,0.994,0.508,0.111,0.0,-28.421
1022,-75.65,40.24,0.675,0.0,0.525,0.225,0.45,1.047,0.378,0.099,0.0,-13.97
1023,-75.19,39.97,0.825,0.0,0.5,0.15,0.475,1.057,0.352,0.077,0.0,-3.406
1024,-76.89,40.25,0.625,0.0,0.65,0.375,0.575,1.323,0.03,0.134,0.0,-12.73
1025,-75.8,42.04,0.55,0.1,0.425,0.55,0.525,1.26,0.053,0.126,0.0,-26.692
1026,-75.32,42.32,0.4,0.15,0.8,0.6,0.8,1.296,0.118,0.061,0.0,-21.911
1027,-76.18,39.66,0.75,0.0,0.575,0.4,0.625,0.982,0.54,0.106,0.0,-26.761
1028,-75.88,41.25,0.7,0.0,0.425,0.475,0.55,0.966,0.598,0.066,0.0,-22.999
1029,-75.85,42.22,0.6,0.025,0.525,0.675,0.6,0.951,0.627,0.098,0.0,-23.665
1030,-76.63,42.0,0.725,0.1,0.5,0.425,0.6,1.473,0.003,0.045,0.0,-14.246
1031,-77.13,40.48,0.725,0.05,0.6,0.275,0.5,1.334,0.027,0.106,0.0,-8.12
1032,-78.02,40.48,0.65,0.075,0.525,0.35,0.475,1.474,0.029,0.139,0.0,-39.863
1033,-76.88,40.97,0.65,0.0,0.55,0.475,0.575,1.283,0.046,0.088,0.0,-16.038
1034,-77.75,41.32,0.6,0.1,0.55,0.375,0.475,1.364,0.007,0.056,0.0,-33.804
1035,-75.79,39.0,0.8,0.0,0.625,0.025,0.475,1.151,0.257,0.057,0.0,-39.407
1036,-77.13,38.95,0.825,0.0,0.5,0.25,0.475,1.413,0.016,0.079,0.0,-29.332
1037,-78.18,39.7,0.825,0.0,0.55,0.275,0.575,1.144,0.263,0.111,0.0,-46.731
1038,-78.46,39.54,0.775,0.0,0.625,0.2,0.575,1.231,0.155,0.084,0.0,-43.483
1039,-78.65,39.45,0.75,0.0,0.675,0.225,0.65,0.959,0.548,0.108,0.0,-70.725
1040,-77.13,38.95,0.825,0.0,0.525,0.275,0.525,1.381,0.021,0.08,0.0,-29.336
1041,-77.37,39.4,0.8,0.075,0.5,0.3,0.55,1.303,0.016,0.069,0.0,-11.579
1042,-78.21,38.91,0.775,0.0,0.375,0.175,0.35,1.055,0.437,0.057,0.0,-52.428
1043,-77.53,38.31,0.85,0.0,0.45,0.225,0.45,1.344,0.028,0.11,0.0,-0.001
1044,-77.17,36.77,0.875,0.0,0.875,0.05,0.75,1.671,0.033,0.025,0.0,-43.352
1045,-77.63,36.46,0.225,0.3,0.9,0.0,0.475,1.188,0.027,0.048,0.0,3.821
1046,-78.74,36.92,0.8,0.0,0.7,0.125,0.575,0.858,0.799,0.109,0.0,-25.829
1047,-79.3,37.1,0.846,0.0,0.538,0.128,0.513,0.907,0.728,0.103,0.0,-31.19
1048,-77.53,35.89,0.85,0.0,0.625,0.0,0.525,1.356,0.109,0.05,0.0,-53.645
1049,-77.31,35.31,0.292,0.125,0.833,0.0,0.333,1.548,0.076,0.048,0.0,-40.779
1050,-77.59,35.26,0.15,0.275,0.7,0.0,0.2,2.014,0.0,0.057,0.0,-16.129
1051,-78.41,35.65,0.8,0.0,0.45,0.125,0.425,0.845,0.803,0.097,0.0,-16.441
1052,-77.58,35.43,0.575,0.05,0.725,0.0,0.425,2.468,0.005,0.091,0.0,-46.677
1053,-79.12,35.63,0.95,0.05,0.55,0.1,0.55,1.132,0.203,0.157,0.0,-37.122
1054,-78.81,35.41,0.925,0.0,0.525,0.1,0.525,1.332,0.007,0.123,0.0,-15.523
1055,-78.82,34.83,0.875,0.0,0.65,0.1,0.625,1.108,0.268,0.08,0.0,-31.326
1056,-78.29,34.4,0.85,0.0,0.775,0.1,0.675,1.659,0.005,0.076,0.0,-24.753
1057,-79.55,34.2,0.55,0.2,0.775,0.225,0.65,1.243,0.174,0.05,0.0,-40.582
1058,-80.39,35.86,0.9,0.0,0.625,0.125,0.625,1.39,0.016,0.09,0.0,-13.016
1059,-80.18,35.15,0.825,0.275,0.5,0.0,0.525,1.232,0.125,0.118,0.0,-31.915
1060,-81.42,34.6,0.9,0.025,0.6,0.175,0.625,1.35,0.049,0.114,0.0,-3.542
1061,-81.05,33.99,0.923,0.0,0.59,0.205,0.641,1.204,0.155,0.105,0.0,0.795
1062,-81.09,34.01,0.65,0.15,0.5,0.0,0.475,1.679,0.0,0.116,0.0,-22.499
1063,-80.62,33.83,0.424,0.03,0.788,0.0,0.333,1.009,0.268,0.008,0.016,-0.026
1064,-80.65,34.24,0.897,0.026,0.59,0.051,0.59,1.865,0.007,0.101,0.0,-20.907
1065,-80.88,34.84,0.714,0.0,0.643,0.0,0.464,1.858,0.002,0.141,0.0,-20.748
1066,-80.97,34.98,0.8,0.0,0.725,0.0,0.55,1.348,0.083,0.156,0.0,-20.204
1067,-80.39,33.03,0.425,0.025,0.725,0.0,0.3,1.84,0.001,0.078,0.0,-25.812
1068,-81.42,32.19,0.447,0.079,0.737,0.0,0.421,1.683,0.009,0.059,0.0,-11.932
1069,-81.27,32.53,0.216,0.162,0.676,0.0,0.324,1.487,0.006,0.056,0.0,7.236
1070,-82.77,33.97,0.925,0.0,0.725,0.0,0.675,1.706,0.003,0.11,0.0,-19.302
1071,-81.83,31.65,0.308,0.103,0.769,0.0,0.462,1.495,0.003,0.066,0.0,-10.694
1072,-81.87,31.22,0.359,0.231,0.795,0.0,0.359,2.23,0.002,0.084,0.0,-42.049
1073,-81.8,29.51,0.636,0.03,0.606,0.0,0.424,1.72,0.002,0.086,0.0,-16.151
1074,-89.9,30.63,0.95,0.075,0.7,0.0,0.675,1.529,0.072,0.115,0.0,-49.851
1075,-89.82,30.79,0.6,0.05,0.875,0.0,0.575,1.576,0.0,0.139,0.0,-26.475
1076,-90.09,31.55,0.763,0.0,0.816,0.0,0.632,1.567,0.003,0.082,0.0,-19.731
1077,-90.18,32.28,0.868,0.0,0.789,0.0,0.684,1.093,0.306,0.073,0.0,-27.187
1078,-89.34,32.8,0.875,0.125,0.8,0.0,0.7,1.599,0.037,0.116,0.0,-36.091
1079,-88.72,30.98,0.725,0.0,0.875,0.0,0.65,1.344,0.022,0.106,0.0,9.685
1080,-88.14,30.8,0.825,0.0,0.55,0.0,0.475,1.184,0.237,0.057,0.0,-38.648
1081,-88.56,31.15,0.7,0.1,0.8,0.0,0.625,1.101,0.233,0.08,0.0,-4.179
1082,-88.91,32.33,0.95,0.0,0.7,0.0,0.7,1.733,0.029,0.055,0.0,-39.88
1083,-88.81,31.1,0.85,0.05,0.8,0.0,0.7,1.726,0.001,0.117,0.0,-6.165
1084,-87.55,31.61,0.9,0.125,0.775,0.0,0.725,0.945,0.752,0.025,0.0,-21.619
1085,-85.56,33.12,0.975,0.0,0.5,0.0,0.5,1.567,0.03,0.09,0.0,-63.42
1086,-87.88,32.52,0.923,0.051,0.769,0.0,0.718,1.029,0.394,0.083,0.0,-15.96
1087,-88.13,31.76,0.675,0.275,0.8,0.05,0.7,1.098,0.207,0.021,0.0,-11.353
1088,-86.98,33.71,0.949,0.077,0.615,0.0,0.615,1.348,0.02,0.08,0.0,18.576
1089,-87.23,30.97,0.868,0.079,0.579,0.0,0.447,1.085,0.332,0.051,0.0,-27.302
1090,-87.27,30.67,0.706,0.0,0.647,0.0,0.441,1.544,0.039,0.089,0.0,-40.677
1091,-84.85,34.83,0.897,0.026,0.59,0.154,0.615,1.334,0.109,0.107,0.0,-24.662
1092,-86.26,32.61,0.939,0.0,0.788,0.0,0.758,1.37,0.064,0.029,0.0,-14.72
1093,-85.26,34.2,0.95,0.0,0.8,0.0,0.75,1.492,0.0,0.108,0.0,-32.861
1094,-86.63,30.75,0.865,0.0,0.676,0.0,0.595,0.883,0.618,0.09,0.0,-62.315
1095,-85.17,30.53,0.513,0.0,0.641,0.0,0.385,1.995,0.0,0.077,0.0,-12.62
1096,-84.86,30.7,0.675,0.0,0.675,0.0,0.475,1.7,0.001,0.11,0.0,-17.423
1097,-85.03,30.43,0.575,0.0,0.75,0.0,0.425,2.027,0.0,0.105,0.0,-38.652
1098,-85.02,29.95,0.35,0.05,0.725,0.0,0.35,1.619,0.008,0.052,0.0,-23.543
1099,-85.18,32.89,0.875,0.0,0.65,0.0,0.55,1.275,0.083,0.1,0.0,-15.926
1100,-84.04,32.3,0.783,0.0,0.739,0.0,0.609,1.026,0.475,0.09,0.0,-58.427
1101,-84.23,32.72,0.8,0.025,0.65,0.0,0.575,1.305,0.13,0.138,0.0,-32.346
1102,-85.9,30.45,0.579,0.026,0.632,0.0,0.421,2.459,0.001,0.138,0.0,-39.978
1103,-85.83,30.78,0.853,0.029,0.647,0.0,0.529,1.952,0.011,0.159,0.0,-54.452
1104,-84.38,30.55,0.675,0.075,0.75,0.0,0.45,1.656,0.037,0.126,0.0,17.059
1105,-84.67,30.18,0.875,0.0,0.583,0.0,0.542,0.978,0.527,0.08,0.0,-24.015
1106,-82.93,29.96,0.059,0.147,0.765,0.0,0.265,2.09,0.0,0.065,0.0,-3.676
1107,-82.35,28.99,0.355,0.032,0.742,0.0,0.258,1.189,0.223,0.05,0.0,-12.177
1108,-82.62,29.01,0.559,0.0,0.676,0.0,0.324,1.274,0.137,0.041,0.0,-10.664
1109,-82.21,27.87,0.85,0.0,0.575,0.0,0.425,2.326,0.0,0.103,0.0,-15.401
1110,-90.84,30.89,0.95,0.075,0.475,0.0,0.55,1.353,0.13,0.106,0.0,-33.338
1111,-90.99,30.46,1.0,0.0,0.6,0.0,0.6,1.19,0.159,0.04,0.0,-20.353
1112,-81.88,27.22,0.872,0.0,0.846,0.0,0.744,1.586,0.09,0.062,0.0,0.025
1113,-80.96,27.23,0.652,0.043,0.826,0.0,0.565,2.302,0.008,0.06,0.0,-41.521
1114,-81.31,26.93,0.775,0.05,0.65,0.0,0.525,1.588,0.049,0.094,0.0,-33.574
1115,-90.68,30.5,0.949,0.026,0.59,0.0,0.538,1.2,0.237,0.087,0.0,-51.638
1116,-97.78,32.23,0.838,0.081,0.378,0.0,0.351,4.475,0.0,0.107,0.0,-30.963
1117,-98.38,29.86,0.784,0.081,0.405,0.0,0.405,2.478,0.012,0.08,0.0,-40.432
1118,-97.38,28.65,0.704,0.111,0.481,0.0,0.37,2.047,0.038,0.169,0.0,-11.661
1119,-98.06,28.95,0.704,0.037,0.444,0.0,0.333,1.298,0.289,0.117,0.0,-54.295
1120,-97.69,30.24,0.611,0.083,0.333,0.0,0.306,3.068,0.0,0.185,0.0,-7.005
1121,-99.92,31.52,0.913,0.0,0.174,0.0,0.174,1.831,0.035,0.087,0.0,-0.681
1122,-97.3,31.81,0.485,0.212,0.667,0.0,0.455,1.849,0.002,0.112,0.0,33.158
1123,-98.64,33.02,0.758,0.0,0.485,0.0,0.364,2.278,0.0,0.084,0.0,-19.257
1124,-97.57,31.79,0.838,0.081,0.378,0.0,0.351,3.035,0.002,0.08,0.0,-60.319
1125,-98.02,31.08,0.8,0.0,0.32,0.0,0.32,3.674,0.0,0.075,0.0,47.811
1126,-96.94,32.97,0.45,0.0,0.75,0.0,0.45,2.427,0.031,0.101,0.0,-47.704
1127,-94.09,30.36,0.538,0.179,0.692,0.0,0.359,1.196,0.135,0.036,0.0,-38.313
1128,-94.4,31.02,0.769,0.026,0.667,0.0,0.487,1.296,0.066,0.093,0.0,-10.138
1129,-95.43,31.89,0.625,0.125,0.667,0.0,0.375,2.634,0.002,0.153,0.0,-24.734
1130,-93.74,30.3,0.545,0.045,0.773,0.0,0.364,1.998,0.009,0.09,0.0,-35.565
1131,-92.92,30.5,0.765,0.0,0.706,0.0,0.529,1.56,0.086,0.115,0.0,-25.526
1132,-92.63,30.48,0.974,0.026,0.692,0.0,0.692,1.403,0.077,0.078,0.0,-25.164
1133,-106.11,36.07,0.0,0.475,0.375,0.625,0.525,1.833,0.0,0.073,0.0,-1.886
1134,-106.72,36.58,0.075,0.525,0.55,0.5,0.55,2.554,0.0,0.129,0.0,2.079
1135,-107.29,32.88,0.0,0.818,0.0,0.182,0.03,0.976,,0.008,0.0,-15.788
1136,-106.14,35.87,0.0,0.611,0.639,0.611,0.694,2.427,0.0,0.12,0.0,-10.744
1137,-105.75,36.32,0.029,0.559,0.353,0.5,0.5,2.26,0.0,0.102,0.0,3.532
1138,-106.46,37.69,0.0,1.0,0.41,0.769,0.821,1.654,0.002,0.088,0.0,-10.272
1139,-108.68,32.73,0.641,0.051,0.282,0.436,0.436,2.116,0.014,0.084,0.0,-42.752
1140,-108.54,33.06,0.487,0.026,0.256,0.333,0.256,2.385,0.013,0.079,0.0,-53.089
1141,-110.92,33.62,0.447,0.0,0.526,0.5,0.5,2.472,0.03,0.108,0.0,-57.692
